episodes,scores,avg_scores
2462,-678,-666.2047733311658
2463,-582,-665.5747733311658
2464,-338,-667.8647733311658
2465,-250,-664.8947733311658
2466,-576,-663.2147733311658
2467,-394,-664.1447733311658
2468,-321,-667.0947733311658
2469,-917.4278412889179,-674.2690517440549
2470,-469,-677.0190517440549
2471,-322,-677.9590517440549
2472,-1575.8265081933928,-691.2673168259888
2473,60,-681.6068793501247
2474,-278,-681.9368793501245
2475,-413,-681.4968793501247
2476,-350,-676.4268793501245
2477,-445,-680.8168793501246
2478,-680,-687.2768793501245
2479,-459,-688.7968793501246
2480,-2190,-707.5468793501245
2481,-431,-709.3268793501246
2482,-166,-711.3768793501245
2483,-8276.714550519542,-794.06402485532
2484,-4,-786.7840248553199
2485,-189,-784.950748632272
2486,-691,-791.3307486322718
2487,-303,-791.020748632272
2488,-752.4085503216166,-797.3848341354882
2489,-2106,-815.2348341354882
2490,-890.1351623101741,-821.39618575859
2491,-5408.807642993566,-874.9042621885256
2492,-5233.9081216689265,-924.1633434052148
2493,-260,-924.6833434052148
2494,-1395.1152021548444,-935.4744954267633
2495,-657,-939.6844954267633
2496,-273,-830.1230143318089
2497,-75,-830.6030143318088
2498,-310,-831.6830143318089
2499,-314,-830.7130143318088
2500,-1,-828.1030143318088
2501,-601,-828.8130143318089
2502,-1022.0226131555352,-741.8705480536897
2503,-246,-742.0005480536897
2504,-1872,-753.2605480536897
2505,-161,-751.6305480536897
2506,-113,-698.8465998109704
2507,-66,-696.9965998109703
2508,-330,-697.9365998109704
2509,-760,-702.7865998109704
2510,-52,-699.0465998109704
2511,-30,-699.2465998109703
2512,-79,-698.5065998109703
2513,-272,-698.7465998109703
2514,-2815.326036435436,-726.9498601753247
2515,-309,-728.3298601753247
2516,-226,-717.4298601753247
2517,-158,-717.2698601753248
2518,-420,-721.1798601753247
2519,-165,-717.9498601753247
2520,-32,-715.8898601753248
2521,-297,-716.3298601753247
2522,-179,-713.6998601753247
2523,-117,-714.4398601753247
2524,-136,-713.3198601753247
2525,-483,-715.9398601753247
2526,-53,-714.0598601753247
2527,-392,-711.7998601753247
2528,-491,-715.5998601753247
2529,-246,-683.1819075097618
2530,-9361.094448304319,-772.5028519928048
2531,-237,-769.7328519928047
2532,-132,-726.8885342215056
2533,-233,-728.0385342215056
2534,-532,-728.3285342215057
2535,-90,-727.2385342215057
2536,-273,-727.3385342215057
2537,-4812.386392990531,-772.182398151411
2538,-427,-772.082398151411
2539,-2,-755.3108952918556
2540,-3113,-784.9508952918555
2541,-872,-790.9408952918556
2542,-224,-773.2817307033681
2543,-861.9651619353721,-779.0713823227217
2544,-1,-778.7513823227217
2545,-285,-778.6813823227218
2546,-585,-778.2013823227218
2547,-9,-773.8113823227218
2548,-182,-774.1913823227218
2549,-378,-777.5613823227218
2550,-395,-779.0813823227218
2551,-693,-782.2713823227218
2552,-4,-768.3413823227218
2553,-500,-771.7113823227218
2554,-284,-771.7013823227218
2555,-10214.719478011097,-871.4485771028328
2556,-73,-866.6485771028327
2557,-883,-872.1485771028327
2558,-1629,-885.7885771028327
2559,-280,-888.1985771028328
2560,-486,-891.2385771028328
2561,-28,-891.1885771028326
2562,-384,-888.2485771028328
2563,-1604,-898.4685771028328
2564,-268,-897.7685771028328
2565,-20,-895.4685771028327
2566,-475,-894.4585771028328
2567,-3454.0235649476335,-925.0588127523092
2568,-403,-925.8788127523092
2569,-19201.79681972571,-1108.722502536677
2570,-39,-1104.4225025366773
2571,-247,-1103.672502536677
2572,-311,-1091.0242374547431
2573,-1829.2979103018206,-1109.9172165577613
2574,-245,-1109.5872165577612
2575,-305,-1108.5072165577612
2576,-1041,-1115.4172165577613
2577,-63,-1111.5972165577614
2578,-526,-1110.0572165577612
2579,-506,-1110.5272165577612
2580,-1359,-1102.2172165577615
2581,-528,-1103.1872165577613
2582,-665,-1108.1772165577613
2583,-47,-1025.8800710525659
2584,-39,-1026.2300710525658
2585,-368,-1028.0200710525658
2586,-347,-1024.5800710525657
2587,-901.929070890279,-1030.5693617614688
2588,-475,-1027.7952762582527
2589,-39,-1007.1252762582524
2590,-10,-998.3239246351508
2591,-390,-948.135848205215
2592,-495,-900.7467669885258
2593,-453,-902.6767669885257
2594,-49,-889.2156149669775
2595,-168,-884.3256149669774
2596,-55,-882.1456149669773
2597,-247,-883.8656149669773
2598,-619,-886.9556149669775
2599,-506,-888.8756149669773
2600,-427,-893.1356149669773
2601,-315.6524131793796,-890.2821390987712
2602,7,-879.9919129672159
2603,-283,-880.3619129672159
2604,-472,-866.3619129672159
2605,-736.963309284922,-872.121546060065
2606,-452,-875.511546060065
2607,-333,-878.181546060065
2608,-278,-877.661546060065
2609,-506,-875.1215460600648
2610,-551.4693167165191,-880.1162392272303
2611,-1543.0028783921641,-895.2462680111519
2612,-1074.2332605659185,-905.1986006168111
2613,-567.6108504924177,-908.1547091217351
2614,-3376.16341414003,-913.7630828987811
2615,-502,-915.6930828987811
2616,-376.46372787280615,-917.1977201775092
2617,-480,-920.4177201775091
2618,-441,-920.6277201775092
2619,-327,-922.2477201775092
2620,-754.7517322588841,-929.475237500098
2621,-442,-930.925237500098
2622,-1432,-943.4552375000981
2623,-481,-947.095237500098
2624,-356.5044875922828,-949.3002823760207
2625,-2567,-970.1402823760208
2626,-1404,-983.6502823760208
2627,-206,-981.7902823760207
2628,-75,-977.6302823760209
2629,-286,-978.0302823760209
2630,-16,-884.5793378929776
2631,-3154.01494726501,-913.7494873656277
2632,-473,-917.1594873656277
2633,-57,-915.3994873656277
2634,-50,-910.5794873656278
2635,-46,-910.1394873656277
2636,-285,-910.2594873656278
2637,-915,-871.2856234357224
2638,-27.95981794009082,-867.2952216151234
2639,-230,-869.5752216151233
2640,-372,-842.1652216151234
2641,-257,-836.0152216151233
2642,-2,-833.7952216151234
2643,-2325.0573560428315,-848.426143556198
2644,-387,-852.2861435561981
2645,-150,-850.9361435561981
2646,-423,-849.3161435561981
2647,-3996.248653340263,-889.1886300896007
2648,-54,-887.9086300896006
2649,-108,-885.2086300896007
2650,-144,-882.6986300896007
2651,-270,-878.4686300896007
2652,-5,-878.4786300896006
2653,-202,-875.4986300896006
2654,-712.9561795544687,-879.7881918851454
2655,-576,-783.4009971050343
2656,-205,-784.7209971050344
2657,-360,-779.4909971050344
2658,-203,-765.2309971050344
2659,-156,-763.9909971050342
2660,-76,-759.8909971050344
2661,-248,-762.0909971050344
2662,-7,-758.3209971050343
2663,-300,-745.2809971050342
2664,-742,-750.0209971050344
2665,-729,-757.1109971050344
2666,-737,-759.7309971050344
2667,-3293.4593527012826,-758.1253549825707
2668,-606,-760.1553549825708
2669,-176,-569.8973867853138
2670,-388,-573.3873867853138
2671,-605,-576.9673867853137
2672,-121,-575.0673867853137
2673,-58,-557.3544076822955
2674,-2118.4884174590966,-576.0892918568865
2675,-4,-573.0792918568865
2676,-15728.564597253147,-719.9549378294179
2677,-262,-721.9449378294179
2678,-254,-719.2249378294179
2679,-587,-720.0349378294179
2680,-1121,-717.6549378294179
2681,-31,-712.6849378294179
2682,-314,-709.174937829418
2683,-658,-715.2849378294179
2684,-484,-719.734937829418
2685,-532,-721.374937829418
2686,-466,-722.564937829418
2687,-553,-719.0756471205151
2688,-367.80841307653736,-718.0037312512804
2689,-502.5685759726774,-722.6394170110074
2690,-468,-727.2194170110072
2691,-1,-723.3294170110072
2692,-383,-722.2094170110073
2693,-829,-725.9694170110073
2694,-308,-728.5594170110073
2695,34,-726.5394170110073
2696,-58,-726.5694170110073
2697,-399,-728.0894170110073
2698,-111,-723.0094170110074
2699,-675,-724.6994170110073
2700,-532,-725.7494170110073
2701,-90,-723.4928928792136
2702,-234,-725.9028928792135
2703,-3449.4777154177154,-757.5676700333906
2704,-170,-754.5476700333907
2705,-325,-750.4280369405413
2706,-1659.1582695998402,-762.4996196365397
2707,-826,-767.4296196365398
2708,-843,-773.0796196365397
2709,-307,-771.0896196365397
2710,-106,-766.6349264693746
2711,-719.4750102055115,-758.3996477875081
2712,-393,-751.587315181849
2713,-439,-750.3012066769247
2714,-1704.012625865623,-733.5796987941808
2715,-176,-730.3196987941807
2716,-347,-730.0250615154526
2717,-589,-731.1150615154527
2718,-457,-731.2750615154526
2719,-343,-731.4350615154527
2720,-108,-724.9675441928639
2721,-209,-722.6375441928639
2722,-376,-712.0775441928639
2723,-241,-709.6775441928638
2724,-364,-709.752499316941
2725,-386,-687.9424993169409
2726,-3065.5228797038744,-704.5577281139797
2727,-287.47875124195195,-705.3725156263993
2728,-871,-713.3325156263993
2729,-67,-711.1425156263992
2730,-335,-714.3325156263993
2731,-2293.3329227082004,-705.7256953808312
2732,-701,-708.0056953808312
2733,-1946,-726.8956953808312
2734,-427,-730.6656953808312
2735,-164,-731.8456953808312
2736,-489,-733.8856953808312
2737,-914,-733.8756953808312
2738,-587.7269368700115,-739.4733665701303
2739,-659,-743.7633665701303
2740,-127,-741.3133665701303
2741,-384,-742.5833665701304
2742,-257,-745.1333665701303
2743,-174,-723.622793009702
2744,-1439.3604735813644,-734.1463977455157
2745,-70,-733.3463977455157
2746,-564,-734.7563977455158
2747,-1221.9584022797742,-707.0134952349108
2748,-183,-708.303495234911
2749,-194,-709.1634952349109
2750,-340,-711.1234952349108
2751,-60,-709.0234952349108
2752,-248,-711.4534952349109
2753,-87,-710.3034952349108
2754,-2000.8962557524571,-723.1828959968906
2755,-354,-720.9628959968906
2756,-346,-722.3728959968904
2757,-2,-718.7928959968906
2758,33,-716.4328959968906
2759,-297,-717.8428959968908
2760,-503,-722.1128959968908
2761,-467,-724.3028959968907
2762,-265,-726.8828959968906
2763,-258,-726.4628959968908
2764,-436,-723.4028959968907
2765,-313,-719.2428959968908
2766,-3,-711.9028959968906
2767,-418,-683.1483024698778
2768,-234,-679.4283024698778
2769,-423,-681.8983024698778
2770,-159,-679.6083024698778
2771,-376,-677.3183024698778
2772,-394,-680.0483024698779
2773,-980,-689.2683024698778
2774,-265.6819460167073,-670.7402377554539
2775,-464,-675.3402377554538
2776,-300,-521.0545917829224
2777,-173,-520.1645917829225
2778,-536,-522.9845917829225
2779,38,-516.7345917829225
2780,-869.5786142168492,-514.220377925091
2781,-3524.389316111098,-549.154271086202
2782,-1872,-564.7342710862019
2783,-825,-566.404271086202
2784,-1,-561.5742710862019
2785,-1,-556.2642710862019
2786,-392,-555.5242710862019
2787,-43,-550.4242710862019
2788,-71,-547.4561869554366
2789,-322,-545.6505011957098
2790,-167,-542.6405011957098
2791,-682,-549.4505011957098
2792,-495,-550.5705011957098
2793,-501.4137997637056,-547.2946391933469
2794,-268,-546.8946391933468
2795,-313,-550.3646391933469
2796,-285,-552.6346391933469
2797,-297,-551.6146391933468
2798,-317,-553.6746391933468
2799,-139,-548.3146391933468
2800,-300,-545.9946391933468
2801,-43,-545.5246391933468
2802,-746,-550.6446391933468
2803,-2791,-544.0598620391697
2804,-257,-544.9298620391696
2805,-2647.5887839665666,-568.1557498788353
2806,-382,-555.3841671828369
2807,-3384.479242258482,-580.9689596054218
2808,-552,-578.0589596054217
2809,-2874.224328811883,-603.7312028935406
2810,-253,-605.2012028935405
2811,-158,-599.5864527914854
2812,-133,-596.9864527914855
2813,-193,-594.5264527914856
2814,-65,-578.1363265328292
2815,-1198,-588.3563265328293
2816,-2290.8720033699365,-607.7950465665286
2817,-49,-602.3950465665287
2818,-34,-598.1650465665286
2819,-789.9958164622304,-602.635004731151
2820,-460,-606.1550047311509
2821,-419,-608.255004731151
2822,-69,-605.1850047311509
2823,-863.1907318881857,-611.4069120500328
2824,-229,-610.0569120500328
2825,-5249.854164284485,-658.6954536928777
2826,-47,-628.5102248958389
2827,-867,-634.3054373834194
2828,-247,-628.0654373834194
2829,-169,-629.0854373834194
2830,-164,-627.3754373834194
2831,-380,-608.2421081563374
2832,-469,-605.9221081563373
2833,-55,-587.0121081563374
2834,-31,-583.0521081563373
2835,-443,-585.8421081563373
2836,-252,-583.4721081563373
2837,-833,-582.6621081563374
2838,-294.986740412853,-579.7347061917658
2839,-112,-574.2647061917658
2840,-3413.944495286976,-607.1341511446356
2841,-229,-605.5841511446356
2842,-3500,-638.0141511446355
2843,-566,-641.9341511446355
2844,-922,-636.7605464088218
2845,-1444.273827065724,-650.5032846794791
2846,-1727,-662.1332846794791
2847,-16,-650.0737006566814
2848,-85,-649.0937006566813
2849,56,-646.5937006566813
2850,-411,-647.3037006566814
2851,-662,-653.3237006566814
2852,-225,-653.0937006566813
2853,-240,-654.6237006566813
2854,-572,-640.3347380991568
2855,-292,-639.7147380991569
2856,-62,-636.8747380991567
2857,-127,-638.1247380991567
2858,-60,-639.0547380991568
2859,-347,-639.5547380991568
2860,-500.25179037585133,-639.5272560029152
2861,-401,-638.8672560029153
2862,-492,-641.1372560029154
2863,-158,-640.1372560029154
2864,-272,-638.4972560029153
2865,-202.30734525079998,-637.3903294554233
2866,-10,-637.4603294554233
2867,-53,-633.8103294554234
2868,-1512,-646.5903294554232
2869,-355,-645.9103294554234
2870,-3835.1328168873656,-682.6716576242969
2871,-430,-683.2116576242969
2872,-92,-680.1916576242969
2873,0,-670.391657624297
2874,-6419.492158442288,-731.9297597485528
2875,-544,-732.7297597485526
2876,-498,-734.7097597485528
2877,-40,-733.3797597485527
2878,-407,-732.0897597485528
2879,-364,-736.1097597485527
2880,-249,-729.9039736063843
2881,-269,-697.3500804452732
2882,-189,-680.5200804452734
2883,-1318,-685.4500804452733
2884,-155,-686.9900804452733
2885,-377,-690.7500804452732
2886,-43,-687.2600804452734
2887,-318,-690.0100804452734
2888,-3399,-723.2900804452732
2889,-57,-720.6400804452732
2890,-3,-719.0000804452734
2891,-178,-713.9600804452733
2892,-476,-713.7700804452732
2893,-322,-711.9759424476362
2894,-494,-714.2359424476364
2895,-295,-714.0559424476362
2896,-1467.5979173725239,-725.8819216213616
2897,-131,-724.2219216213614
2898,-282,-723.8719216213616
2899,-16.83610746050012,-722.6502826959664
2900,-326,-722.9102826959664
2901,-404,-726.5202826959664
2902,-4,-719.1002826959666
2903,-387,-695.0602826959666
2904,-442.4066822447747,-696.9143495184143
2905,-109,-671.5284616787486
2906,-447,-672.1784616787486
2907,-31,-638.6436692561638
2908,58,-632.5436692561638
2909,-371,-607.5114259680449
2910,-898,-613.961425968045
2911,-112,-613.5014259680449
2912,-666,-618.831425968045
2913,-55,-617.451425968045
2914,-83,-617.6314259680449
2915,-47,-606.121425968045
2916,-386,-587.0727059343455
2917,-355,-590.1327059343456
2918,-245,-592.2427059343456
2919,-338,-587.7227477697232
2920,-497,-588.0927477697234
2921,-60,-584.5027477697233
2922,-228,-586.0927477697232
2923,-330,-580.7608404508413
2924,-364,-582.1108404508415
2925,-473,-534.3422988079966
2926,-495,-538.8222988079965
2927,-2,-530.1722988079965
2928,-134,-529.0422988079965
2929,-289,-530.2422988079966
2930,-1350,-542.1022988079966
2931,-314,-541.4422988079965
2932,-335,-540.1022988079966
2933,-324,-542.7922988079965
2934,-420,-546.6822988079965
2935,-116,-543.4122988079965
2936,-1,-540.9022988079965
2937,-133,-533.9022988079965
2938,-100,-531.952431403868
2939,-449,-535.3224314038681
2940,-56,-501.7429864509983
2941,-586,-505.31298645099827
2942,-498,-475.2929864509983
2943,-348,-473.1129864509983
2944,-279,-466.68298645099827
2945,-508,-457.320248180341
2946,-1,-440.060248180341
2947,-2,-439.920248180341
2948,-483,-443.900248180341
2949,-868,-453.140248180341
2950,-173,-450.760248180341
2951,-245,-446.590248180341
2952,-528,-449.620248180341
2953,-73,-447.950248180341
2954,-633,-448.560248180341
2955,-293,-448.570248180341
2956,-283,-450.780248180341
2957,-636.81769824868,-455.8784251628278
2958,-315.9360946462299,-458.4377861092901
2959,-858,-463.5477861092901
2960,-3600.310526000224,-494.54837346553387
2961,-326,-493.7983734655339
2962,-679,-495.6683734655339
2963,-277,-496.8583734655339
2964,-303,-497.1683734655338
2965,-279,-497.9353000130258
2966,-217,-500.0053000130258
2967,-373,-503.20530001302586
2968,-538,-493.46530001302585
2969,-1076.711207872917,-500.68241209175505
2970,-1010,-472.4310839228814
2971,-308,-471.21108392288136
2972,-841,-478.7010839228814
2973,-4,-478.7410839228814
2974,-1471.9754389131226,-429.2659167275896
2975,-1,-423.83591672758973
2976,-243,-421.2859167275897
2977,-266,-423.5459167275897
2978,-416,-423.63591672758974
2979,-743,-427.4259167275897
2980,-310,-428.0359167275897
2981,-570,-431.0459167275897
2982,-997,-439.1259167275897
2983,-161,-427.5559167275897
2984,-48,-426.4859167275897
2985,-276,-425.4759167275897
2986,-705,-432.0959167275897
2987,-65,-429.5659167275897
2988,-6765.763211947548,-463.23354884706515
2989,-265,-465.3135488470652
2990,-812,-473.40354884706517
2991,-242,-474.04354884706515
2992,-76,-470.04354884706527
2993,-623,-473.0535488470652
2994,-895,-477.0635488470652
2995,-246,-476.57354884706524
2996,-223,-464.12756967333996
2997,-39,-463.20756967333995
2998,-180,-462.18756967333996
2999,-1060,-472.619208598735
3000,-108,-470.439208598735
3001,-76,-467.159208598735
3002,-165,-468.76920859873496
3003,-4963.65573909164,-514.5357659896514
3004,-935,-519.4616991672036
3005,-253,-520.9016991672037
3006,-40,-516.8316991672036
3007,-8,-516.6016991672036
3008,-84,-518.0216991672037
3009,-251,-516.8216991672036
3010,-3,-507.87169916720364
3011,-486,-511.6116991672036
3012,-121,-506.1616991672036
3013,-180,-507.4116991672036
3014,-28,-506.8616991672036
3015,40,-505.99169916720365
3016,-4035.388531750883,-542.4855844847125
3017,-321,-542.1455844847125
3018,-272,-542.4155844847124
3019,-173,-540.7655844847125
3020,-353,-539.3255844847124
3021,-45,-539.1755844847124
3022,-115,-538.0455844847124
3023,18,-534.5655844847124
3024,-518,-536.1055844847125
3025,-468,-536.0555844847124
3026,-103.4380356347303,-532.1399648410597
3027,-2348,-555.5999648410598
3028,-71,-554.9699648410598
3029,-66,-552.7399648410598
3030,-87,-540.1099648410597
3031,-340.8309502984632,-540.3782743440444
3032,-88,-537.9082743440443
3033,-491,-539.5782743440443
3034,-562,-540.9982743440444
3035,-18,-540.0182743440444
3036,-513,-545.1382743440444
3037,-473,-548.5382743440443
3038,-607.2340922439715,-553.610615266484
3039,-1700.5050224967097,-566.1256654914512
3040,-707,-572.6356654914512
