episodes,scores,avg_scores
2554,-1322,-1947.1269086568552
2555,-459,-1932.0669086568553
2556,-79,-1927.6269086568552
2557,-107,-1920.8469086568552
2558,-3399,-1948.9069086568552
2559,-574,-1948.6869086568552
2560,-2326,-1967.0469086568553
2561,-2668.453337174691,-1958.7314420286023
2562,-864,-1965.9514420286023
2563,-902,-1973.181442028602
2564,-253,-1965.8314420286022
2565,-2600,-1979.521442028602
2566,-215,-1981.6014420286022
2567,-224,-1978.131442028602
2568,-213,-1979.9414420286018
2569,-1306,-1990.771442028602
2570,-691,-1865.313150276294
2571,-725,-1871.523150276294
2572,-792,-1844.4431502762936
2573,-70,-1834.753150276294
2574,-1848,-1818.233150276294
2575,-1304,-1816.813150276294
2576,-769,-1804.5431502762938
2577,-909,-1806.223150276294
2578,-160,-1792.453150276294
2579,-869,-1801.563150276294
2580,-1489,-1800.3731502762937
2581,-203,-1761.5771621701563
2582,-674,-1765.4671621701564
2583,-893,-1756.5871621701563
2584,-821,-1764.4171621701564
2585,-5391.537054441642,-1815.1425327145728
2586,-198,-1584.8427954513627
2587,-3500,-1611.8227954513627
2588,-3100,-1638.7627954513625
2589,-9478.699676135018,-1719.519792212713
2590,-162,-1698.009792212713
2591,-603,-1696.259792212713
2592,-137,-1697.1097922127128
2593,-1239,-1702.1497922127126
2594,-3500,-1713.8497922127126
2595,-460.0859433968741,-1710.0306516466815
2596,-174.3479168062031,-1711.6082083252343
2597,-3580,-1733.2582083252346
2598,-611,-1728.4482083252346
2599,-16.61790470150494,-1693.6143873722494
2600,-325.5671183723646,-1677.930058555973
2601,-976,-1668.8500585559732
2602,-256,-1639.5200585559733
2603,-1,-1634.770058555973
2604,-308,-1625.1800585559731
2605,-1298,-1635.8300585559732
2606,-25328.911982685062,-1882.929178382824
2607,-17237.294293043495,-1965.866439610334
2608,-11307.983203329413,-2029.131386320782
2609,-11.854289180591982,-2021.2299292125879
2610,-361,-2021.949929212588
2611,-1107,-1718.967906412309
2612,-40,-1712.6379064123091
2613,-7542.502962481261,-1781.3829360371215
2614,-796,-1778.3729360371215
2615,11,-1771.1729360371214
2616,-316.6233674720646,-1773.749169711842
2617,-1032,-1783.7591697118419
2618,-919,-1757.949169711842
2619,-541,-1751.6091697118422
2620,-71,-1751.969169711842
2621,-1559,-1740.949169711842
2622,-3221,-1749.6702162324984
2623,-1322,-1682.244790492202
2624,-437,-1677.5647904922018
2625,-26,-1669.8047904922016
2626,-2,-1647.2847904922016
2627,-180,-1648.434790492202
2628,-3054,-1673.674790492202
2629,-1562,-1676.3947904922015
2630,23,-1652.4247904922015
2631,-654,-1651.1247904922018
2632,-825,-1633.234790492202
2633,-1017,-1634.3247904922016
2634,-323,-1636.9747904922015
2635,-3235,-1665.204790492202
2636,-1020,-1675.0247904922019
2637,-44,-1675.7147904922015
2638,-357,-1657.1247904922016
2639,-1022,-1637.3147904922018
2640,-715,-1637.6347904922018
2641,-3500,-1662.7947904922016
2642,-2265.8325021693313,-1684.4131155138948
2643,-78,-1671.103115513895
2644,49,-1664.833115513895
2645,-364.58043269118116,-1659.388919840807
2646,-3500,-1684.118919840807
2647,-1288,-1661.9989198408068
2648,-3500,-1694.858919840807
2649,-656,-1696.308919840807
2650,-50,-1691.588919840807
2651,-3399,-1714.8389198408072
2652,-550,-1715.518919840807
2653,-121,-1714.2089198408069
2654,-1487,-1715.858919840807
2655,-2059,-1731.858919840807
2656,-838,-1739.4489198408069
2657,-3521,-1773.588919840807
2658,-23,-1739.828919840807
2659,-1352,-1747.608919840807
2660,-2116,-1745.5089198408068
2661,-688,-1725.70438646906
2662,-218,-1719.24438646906
2663,-219,-1712.41438646906
2664,-1015,-1720.0343864690599
2665,-7182.248222581456,-1765.8568686948745
2666,-395,-1767.6568686948747
2667,-2341,-1788.8268686948745
2668,-2398,-1810.6768686948747
2669,-1524,-1812.8568686948745
2670,-12267.164002174826,-1928.618508716623
2671,-34,-1921.7085087166229
2672,-434,-1918.128508716623
2673,-1609,-1933.5185087166228
2674,-1559,-1930.628508716623
2675,-20,-1917.7885087166233
2676,-350,-1913.598508716623
2677,-853,-1913.0385087166233
2678,-135,-1912.7885087166228
2679,-1088,-1914.978508716623
2680,-567,-1905.7585087166228
2681,-1734,-1921.0685087166232
2682,-226,-1916.588508716623
2683,-96,-1908.6185087166232
2684,-14162.906683556395,-2042.0375755521868
2685,-1684,-2004.9622050077703
2686,-1493,-2017.9122050077701
2687,-245,-1985.3622050077704
2688,-3492,-1989.2822050077705
2689,-643.7830491503719,-1900.933038737924
2690,-50,-1899.8130387379238
2691,-2167,-1915.453038737924
2692,-33439.56432919108,-2248.478682029835
2693,-16275.053500879263,-2398.8392170386273
2694,-890,-2372.7392170386274
2695,-1584,-2383.9783576046584
2696,-5981.2296360019645,-2442.047174796616
2697,-559,-2411.837174796616
2698,-50,-2406.227174796616
2699,-1673,-2422.7909957496013
2700,-420,-2423.735324565878
2701,-12,-2414.0953245658775
2702,-1633,-2427.8653245658775
2703,-3500,-2462.8553245658777
2704,-25281.669566232136,-2712.592020228199
2705,-1922.3423791916364,-2718.8354440201156
2706,-1113,-2476.6763241932645
2707,22,-2304.0833812628293
2708,-2290,-2213.9035492295357
2709,-377,-2217.55500633773
2710,-1428,-2228.2250063377296
2711,-668,-2223.8350063377297
2712,-277,-2226.2050063377296
2713,-29,-2151.069976712917
2714,-955.7572868532955,-2152.66754958145
2715,-1032,-2163.09754958145
2716,-1274.227604890927,-2172.6735919556386
2717,-3500,-2197.3535919556393
2718,-1341,-2201.5735919556387
2719,-831,-2204.4735919556388
2720,-5463.635871934414,-2258.399950674983
2721,-24,-2243.049950674983
2722,-10911.731284888583,-2319.9572635238687
2723,-773,-2314.467263523869
2724,-28750.830301763977,-2597.605566541509
2725,-346,-2600.8055665415086
2726,-3500,-2635.785566541508
2727,-974,-2643.725566541508
2728,-2792,-2641.1055665415083
2729,-6923.4467116936285,-2694.7200336584447
2730,-3392,-2728.8700336584448
2731,-548,-2727.810033658445
2732,-982,-2729.380033658445
2733,-3500,-2754.210033658445
2734,-21,-2751.190033658445
2735,-660,-2725.440033658445
2736,-477,-2720.010033658445
2737,-2287,-2742.440033658445
2738,-3358,-2772.4500336584447
2739,-1392,-2776.150033658445
2740,-9152.970359209836,-2860.529737250543
2741,-492,-2830.449737250543
2742,-3479,-2842.58141222885
2743,-78,-2842.5814122288493
2744,-434,-2847.41141222885
2745,-814.9129189143912,-2851.9147370910823
2746,-32,-2817.234737091082
2747,-676,-2811.114737091082
2748,-704,-2783.154737091082
2749,-1195,-2788.544737091082
2750,-2310,-2811.144737091082
2751,-21,-2777.364737091082
2752,-31,-2772.174737091082
2753,-2827,-2799.234737091082
2754,-970,-2794.064737091082
2755,-274,-2776.214737091082
2756,-591.8439535735487,-2773.7531766268175
2757,-1524,-2753.7831766268173
2758,-2637,-2779.9231766268176
2759,-934,-2775.7431766268173
2760,-841,-2762.9931766268173
2761,-4795.196014259007,-2804.0651367694077
2762,-1179,-2813.6751367694073
2763,-55037.28130423269,-3361.8579498117347
2764,-3500,-3386.7079498117346
2765,-479,-3319.67546758592
2766,-526,-3320.98546758592
2767,-1795,-3315.52546758592
2768,-1558,-3307.12546758592
2769,-42,-3292.3054675859194
2770,-2689,-3196.5238275641714
2771,-754,-3203.7238275641716
2772,-1195,-3211.3338275641713
2773,-45,-3195.6938275641714
2774,-32,-3180.4238275641715
2775,-777,-3187.9938275641716
2776,-979,-3194.2838275641716
2777,-843,-3194.1838275641717
2778,-78,-3193.6138275641715
2779,-256,-3185.2938275641714
2780,-8150.047263049786,-3261.1243001946696
2781,7,-3243.7143001946697
2782,-968,-3251.13430019467
2783,-3500,-3285.1743001946697
2784,-216,-3145.705233359105
2785,-3164,-3160.505233359105
2786,-360,-3149.1752333591053
2787,-1076,-3157.485233359105
2788,-2025,-3142.815233359105
2789,-435,-3140.7274028676015
2790,-11179.387982828637,-3252.021282695888
2791,-1174,-3242.091282695888
2792,-247,-2910.1656394039774
2793,-36368.370513899245,-3111.0988095341772
2794,-514,-3107.338809534177
2795,-1144,-3102.9388095341774
2796,-620,-3049.3265131741578
2797,-1604,-3059.7765131741576
2798,-446,-3063.7365131741576
2799,-3312,-3080.1265131741575
2800,-2207,-3097.9965131741574
2801,-1029,-3108.1665131741574
2802,-223,-3094.0665131741575
2803,-379,-3062.8565131741575
2804,-227,-2812.309817511836
2805,-2576,-2818.84639371992
2806,-1175,-2819.46639371992
2807,-619,-2825.8763937199196
2808,-2088,-2823.8563937199197
2809,-84,-2820.92639371992
2810,-1057,-2817.21639371992
2811,-916,-2819.69639371992
2812,-113,-2818.05639371992
2813,-105,-2818.8163937199197
2814,-1267,-2821.9288208513863
2815,-916,-2820.7688208513864
2816,-1,-2808.0365448024777
2817,-1096,-2783.9965448024777
2818,-1400,-2784.5865448024774
2819,-50,-2776.7765448024775
2820,-71,-2722.850186083133
2821,-9325.999554061504,-2815.870181623748
2822,-423,-2710.9828687748623
2823,-599,-2709.242868774862
2824,-594.1103825615388,-2427.675669582838
2825,-3509,-2459.305669582838
2826,-217,-2426.4756695828382
2827,-2593,-2442.665669582838
2828,-595,-2420.695669582838
2829,-1786,-2369.321202465902
2830,-3068,-2366.0812024659017
2831,-3061,-2391.211202465902
2832,-552,-2386.9112024659016
2833,-3066,-2382.571202465902
2834,-55,-2382.9112024659016
2835,-1588,-2392.191202465902
2836,-1577,-2403.191202465902
2837,-3500,-2415.321202465902
2838,-3109,-2412.8312024659017
2839,-144,-2400.3512024659017
2840,-343,-2312.2514988738035
2841,-2913,-2336.4614988738035
2842,-941,-2311.0814988738034
2843,-155,-2311.8514988738034
2844,-1692,-2324.4314988738033
2845,-176,-2318.0423696846597
2846,-875.6618008340976,-2326.4789876930004
2847,-758,-2327.2989876930005
2848,-331,-2323.5689876930005
2849,-164,-2313.2589876930006
2850,-398,-2294.138987693
2851,-799,-2301.918987693001
2852,-724,-2308.8489876930007
2853,-390,-2284.4789876930004
2854,-747.2560619569643,-2282.25154831257
2855,-241,-2281.9215483125704
2856,-26,-2276.263108776835
2857,-46,-2261.4831087768343
2858,-470,-2239.8131087768347
2859,-230,-2232.7731087768348
2860,-794.9591309537105,-2232.312700086372
2861,-311,-2187.4707399437816
2862,-15.070552227400368,-2175.831445466056
2863,-171,-1627.168632423729
2864,-575,-1597.918632423729
2865,-2404.499677132305,-1617.173629195052
2866,-38,-1612.2936291950516
2867,-3399,-1628.3336291950516
2868,-780,-1620.5536291950516
2869,-1411,-1634.2436291950519
2870,-2070,-1628.0536291950518
2871,-1511,-1635.623629195052
2872,-702,-1630.693629195052
2873,-408,-1634.3236291950518
2874,-1449,-1648.4936291950519
2875,-661,-1647.3336291950518
2876,-233,-1639.873629195052
2877,-373,-1635.173629195052
2878,-41,-1634.8036291950518
2879,-3500,-1667.2436291950519
2880,-3500,-1620.743156564554
2881,-954,-1630.3531565645542
2882,-1705,-1637.723156564554
2883,35,-1602.3731565645542
2884,-1315,-1613.3631565645542
2885,-598,-1587.703156564554
2886,-762,-1591.723156564554
2887,-943,-1590.3931565645541
2888,-732.1381532798677,-1577.4645380973527
2889,-33,-1573.4445380973527
2890,-411,-1465.7606582690662
2891,-12901.599668645818,-1583.0366549555245
2892,-544,-1586.0066549555247
2893,-1529,-1237.6129498165321
2894,-1173,-1244.2029498165323
2895,-1982,-1252.5829498165322
2896,-767,-1254.0529498165322
2897,-943,-1247.442949816532
2898,-2878,-1271.7629498165322
2899,-149,-1240.1329498165321
2900,-814,-1226.2029498165323
2901,-2393,-1239.8429498165322
2902,-65,-1238.2629498165322
2903,-978,-1244.252949816532
2904,-46,-1242.4429498165323
2905,-1522,-1231.902949816532
2906,-1291,-1233.0629498165322
2907,-3500,-1261.8729498165321
2908,-1156,-1252.5529498165322
2909,-7642.735715108987,-1328.140306967622
2910,-8088.742907074997,-1398.457736038372
2911,-657,-1395.8677360383717
2912,-862,-1403.3577360383722
2913,-2138,-1423.687736038372
2914,-3323.480546003019,-1444.252541498402
2915,-1241,-1447.502541498402
2916,-400,-1451.492541498402
2917,-763,-1448.162541498402
2918,-965,-1443.8125414984022
2919,-1404,-1457.3525414984022
2920,-1789,-1474.5325414984022
2921,-769,-1388.9625459577871
2922,-3500,-1419.7325459577871
2923,-347,-1417.2125459577871
2924,-899,-1420.2614421321716
2925,-718,-1392.3514421321715
2926,-1671,-1406.8914421321717
2927,-624,-1387.201442132172
2928,-16095.091410577099,-1542.2023562379427
2929,-1949,-1543.8323562379426
2930,-1543,-1528.5823562379426
2931,-37,-1498.3423562379428
2932,-206,-1494.8823562379425
2933,-364,-1467.8623562379425
2934,-1828,-1485.5923562379426
2935,-810,-1477.8123562379426
2936,-1436,-1476.4023562379425
2937,-1393,-1455.3323562379426
2938,-914,-1433.3823562379425
2939,-619,-1438.1323562379425
2940,-535,-1440.0523562379426
2941,-657,-1417.4923562379427
2942,-152,-1409.6023562379426
2943,-487,-1412.9223562379425
2944,-64,-1396.6423562379425
2945,-836.4075108172062,-1403.2464313461146
2946,-1843,-1412.9198133377736
2947,-749,-1412.8298133377737
2948,-2748,-1436.9998133377737
2949,-4786.695641429053,-1483.2267697520642
2950,-671,-1485.9567697520642
2951,-15118.3110764062,-1629.1498805161264
2952,-1892,-1640.8298805161262
2953,-347,-1640.3998805161264
2954,-331,-1636.2373198965565
2955,-442,-1638.2473198965565
2956,-785,-1645.8373198965564
2957,27,-1645.1073198965566
2958,-41,-1640.8173198965567
2959,-1153,-1650.0473198965565
2960,-904,-1651.1377285870194
2961,-640,-1654.4277285870196
2962,-6431.5317807851825,-1718.5923408725973
2963,-308,-1719.9623408725975
2964,-1,-1714.2223408725974
2965,-42,-1690.5973441012745
2966,-55,-1690.7673441012741
2967,-42,-1657.1973441012744
2968,32,-1649.0773441012743
2969,-491,-1639.8773441012743
2970,-244,-1621.6173441012743
2971,-1368,-1620.1873441012744
2972,-2746,-1640.6273441012743
2973,-2114,-1657.6873441012742
2974,-3500,-1678.1973441012742
2975,-52884.62905495076,-2200.433634650782
2976,-2489,-2222.9936346507816
2977,-923,-2228.493634650782
2978,-997,-2238.0536346507815
2979,-1299,-2216.043634650782
2980,-3073,-2211.773634650782
2981,-46253.76202902977,-2664.7712549410794
2982,-813.3163221131065,-2655.8544181622105
2983,-2342.171631256125,-2679.626134474772
2984,-691.4540294205185,-2673.3906747689766
2985,-40,-2667.8106747689767
2986,-1398,-2674.1706747689773
2987,-51,-2665.250674768977
2988,-866,-2666.5892932361785
2989,-71,-2666.969293236178
2990,-1505,-2677.909293236178
2991,-2802,-2576.91329654972
2992,-85,-2572.3232965497205
2993,-680,-2563.83329654972
2994,-48,-2552.58329654972
2995,-285,-2535.61329654972
2996,-1974,-2547.6832965497206
2997,-510,-2543.35329654972
2998,-688,-2521.45329654972
2999,-956,-2529.5232965497203
3000,-3399,-2555.37329654972
3001,-687,-2538.3132965497202
3002,-1498,-2552.64329654972
3003,-3399,-2576.85329654972
3004,-1652,-2592.9132965497206
3005,-244,-2580.13329654972
3006,-605,-2573.2732965497203
3007,-1505,-2553.32329654972
3008,-1228,-2554.0432965497203
3009,-954.3821865077465,-2487.159761263708
3010,-168,-2407.952332192958
3011,-597,-2407.352332192958
3012,-2120.9806609736265,-2419.9421388026944
3013,-647,-2405.0321388026946
3014,-3306,-2404.857333342664
3015,-3399,-2426.4373333426643
3016,-9485.825748326546,-2517.2955908259296
3017,-7760.665185052694,-2587.2722426764567
3018,-3136,-2608.9822426764567
3019,-2666,-2621.602242676456
3020,-642,-2610.1322426764564
3021,-1710,-2619.542242676456
3022,-104,-2585.5822426764566
3023,-957,-2591.6822426764566
3024,-676.422531213428,-2589.4564679885907
3025,-574.5957478131747,-2588.0224254667223
3026,-76,-2572.0724254667225
3027,12,-2565.712425466723
3028,-345,-2408.2115113609516
3029,-288,-2391.601511360952
3030,-687,-2383.0415113609515
3031,-15908.891946745307,-2541.7604308284044
3032,-741.8894142041652,-2547.1193249704465
3033,-37,-2543.8493249704466
3034,-1056,-2536.1293249704463
3035,-872,-2536.749324970446
3036,-482,-2527.2093249704462
3037,-566,-2518.9393249704463
3038,-3500,-2544.7993249704464
3039,-2184,-2560.449324970446
3040,-451,-2559.6093249704463
3041,-676,-2559.7993249704464
3042,-1835,-2576.6293249704463
3043,-733,-2579.0893249704463
3044,-775,-2586.199324970446
3045,-295,-2580.7852498622738
3046,-196,-2564.3152498622744
3047,-1026,-2567.0852498622744
3048,-513,-2544.735249862274
3049,-1215,-2509.0182934479835
3050,-3500,-2537.3082934479835
3051,-132,-2387.4451826839218
3052,-66,-2369.185182683921
3053,-12493.678190825953,-2490.6519645921812
3054,-1390,-2501.241964592181
3055,-717,-2503.991964592181
3056,-711,-2503.2519645921807
3057,-1219.843776324358,-2515.7204023554245
3058,-5302.196616821387,-2568.3323685236387
3059,-26009.914911546406,-2816.901517639103
3060,-3500,-2842.8615176391027
3061,-819,-2844.6515176391026
3062,-3500,-2815.3361998312507
3063,-3500,-2847.2561998312513
3064,-1694,-2864.1861998312506
3065,-57,-2864.3361998312507
3066,-832,-2872.106199831251
3067,-322,-2874.9061998312513
3068,-1745,-2892.676199831251
3069,-1302,-2900.7861998312505
3070,-323,-2901.5761998312514
3071,-1144,-2899.336199831251
3072,-972,-2881.5961998312505
3073,-1441,-2874.866199831251
3074,-32792.557246016,-3167.7917722914112
3075,-613,-2645.0754817419033
3076,-639,-2626.575481741903
3077,-680,-2624.1454817419026
3078,-1318,-2627.3554817419035
3079,-45,-2614.815481741903
3080,-1944,-2603.525481741903
3081,-1209,-2153.0778614516053
3082,-3510.4565890966614,-2180.049264121441
3083,-3573,-2192.3575478088796
3084,-61,-2186.053007514675
3085,-384,-2189.4930075146744
3086,-1714,-2192.6530075146748
3087,-1320,-2205.343007514675
3088,-1963,-2216.3130075146746
3089,-608,-2221.6830075146745
3090,-233,-2208.9630075146747
3091,-862,-2189.5630075146746
3092,39,-2188.323007514675
3093,-4050.0688278255493,-2222.02369579293
3094,-183,-2223.37369579293
3095,-870,-2229.22369579293
3096,-1738,-2226.8636957929302
3097,-172,-2223.48369579293
3098,-2146,-2238.06369579293
3099,-692,-2235.42369579293
3100,-906.0293440690505,-2210.4939892336206
3101,-13,-2203.7539892336204
3102,-8092.621829639898,-2269.7002075300193
3103,-202,-2237.7302075300195
3104,-3399,-2255.2002075300193
3105,-54,-2253.3002075300196
3106,22,-2247.0302075300197
3107,-597.5008237374362,-2237.9552157673943
3108,-878,-2234.4552157673943
3109,-39,-2225.3013939023167
3110,-222,-2225.8413939023167
3111,-101,-2220.881393902316
3112,-3118,-2230.85158729258
3113,-21,-2224.5915872925802
3114,-688,-2198.4115872925804
3115,-32,-2164.74158729258
3116,-1,-2069.8933298093148
3117,-450.85580942902567,-1996.795236053078
3118,-852,-1973.955236053078
3119,-1180,-1959.095236053078
3120,-3500,-1987.675236053078
3121,-32067.206429694117,-2291.247300350019
3122,-3500,-2325.207300350019
3123,-3500,-2350.637300350019
3124,-1063,-2354.5030750378846
3125,-898,-2357.737117559753
3126,-867,-2365.647117559753
3127,-1542,-2381.1871175597535
3128,-2648,-2404.2171175597528
3129,-1922,-2420.5571175597534
3130,-964,-2423.3271175597533
3131,-914,-2273.3781980923
3132,-1546.028344541934,-2281.4195873956774
3133,-985,-2290.899587395678
3134,-292,-2283.2595873956775
3135,-811,-2282.6495873956774
3136,-1347,-2291.299587395678
3137,-1515,-2300.7895873956777
3138,-1122,-2277.009587395678
3139,-470,-2259.8695873956776
3140,-3176.933525736019,-2287.128922653038
3141,-56,-2280.9289226530377
3142,-76,-2263.338922653038
3143,-40076.6601024897,-2656.7755236779353
3144,-1125,-2660.2755236779353
3145,-600,-2663.325523677935
3146,-2447,-2685.8355236779353
3147,-3256,-2708.135523677935
3148,-61,-2703.615523677935
3149,-347,-2694.935523677935
3150,-907,-2669.0055236779353
3151,-990,-2677.5855236779353
3152,-260,-2679.5255236779344
3153,-1,-2554.5987417696756
3154,-35,-2541.0487417696754
3155,-726,-2541.1387417696756
3156,-1018,-2544.2087417696753
3157,-1488,-2546.890304006432
3158,-3500,-2528.868337838218
3159,-262,-2271.3891887227537
3160,-2914,-2265.529188722754
3161,-393,-2261.269188722754
3162,-3500,-2261.269188722754
3163,-1141,-2237.6791887227537
3164,-271,-2223.449188722754
3165,-1962,-2242.499188722754
3166,-210,-2236.2791887227536
3167,-1864,-2251.699188722754
3168,-1541,-2249.6591887227537
3169,-3399,-2270.629188722754
3170,-1573,-2283.1291887227535
3171,-79,-2272.479188722754
3172,-943,-2272.189188722754
3173,-1314,-2270.919188722754
3174,-763.5326677338848,-1950.6289429399324
3175,-914,-1953.6389429399328
3176,-103,-1948.2789429399327
3177,-1995,-1961.4289429399328
3178,-9.99506980423738,-1948.3488936379747
3179,-3500,-1982.8988936379749
3180,-928.768592835605,-1972.7465795663309
3181,-1814,-1978.796579566331
3182,-1491,-1958.6020136753648
3183,-1075,-1933.6220136753645
3184,-1454,-1947.5520136753644
3185,-771,-1951.4220136753645
3186,-621,-1940.4920136753644
3187,-559,-1932.8820136753645
3188,-249,-1915.7420136753644
3189,-1001,-1919.6720136753645
3190,-501,-1922.3520136753643
3191,-37961.02246699633,-2293.3422383453276
3192,-991,-2303.6422383453278
3193,-862,-2271.761550067072
3194,-209,-2272.0215500670724
3195,-391,-2267.2315500670725
3196,-858,-2258.4315500670723
3197,-299,-2259.7015500670723
3198,-1012,-2248.3615500670726
3199,-1137,-2252.8115500670724
3200,-2856,-2272.311256626382
3201,-545,-2277.631256626382
3202,-812,-2204.825038329983
3203,-622,-2209.0250383299826
3204,-1632,-2191.355038329983
3205,-1026,-2201.075038329983
3206,-290,-2204.1950383299827
3207,-7705.882366403907,-2275.2788537566475
3208,-48,-2266.978853756648
3209,-1972,-2286.3088537566473
3210,-293,-2287.018853756648
3211,-964,-2295.6488537566474
3212,-33,-2264.7988537566475
3213,-1118,-2275.768853756648
3214,-562,-2274.5088537566476
3215,-240,-2276.588853756648
3216,-89,-2277.4688537566476
3217,-63,-2273.5902956623577
3218,-1404,-2279.1102956623577
3219,-1293,-2280.2402956623573
3220,-1184,-2257.0802956623575
3221,-368,-1940.088231365416
3222,-3263,-1937.7182313654162
3223,-650,-1909.2182313654164
3224,-253,-1901.1182313654162
3225,-1158,-1903.7182313654162
3226,-1027,-1905.318231365416
3227,-20056.30496665124,-2090.461281031929
3228,-1006,-2074.0412810319285
3229,-2070,-2075.5212810319285
3230,-520,-2071.0812810319285
3231,-1000,-2071.9412810319286
3232,-79,-2057.270997586509
3233,-658,-2054.000997586509
3234,-7045.884380337942,-2121.5398413898884
3235,-159,-2115.019841389889
3236,-222,-2103.7698413898884
3237,-1457,-2103.1898413898884
3238,-182,-2093.789841389889
3239,-316,-2092.249841389889
3240,-684,-2067.3205061325284
3241,-2904.8050444601936,-2095.8085565771307
3242,-907,-2104.1185565771307
3243,-552,-1708.8719555522337
3244,-502,-1702.6419555522336
3245,-854,-1705.1819555522334
3246,-1078,-1691.4919555522333
3247,-1075,-1669.6819555522334
3248,-258,-1671.6519555522332
3249,-36,-1668.5419555522333
3250,-1077,-1670.2419555522333
3251,-1405,-1674.3919555522332
3252,-165,-1673.4419555522334
3253,-12,-1673.5519555522333
3254,-242,-1675.6219555522337
3255,-1289,-1681.2519555522333
3256,-28672.03096004619,-1957.792265152695
3257,-2022,-1963.1322651526953
3258,-907,-1937.2022651526954
3259,-3399,-1968.572265152695
3260,-301,-1942.4422651526954
3261,-2469,-1963.2022651526954
3262,-1251,-1940.7122651526954
3263,-11659.961246845114,-2045.9018776211465
3264,-5570.894718715065,-2098.9008248082973
3265,-687,-2086.1508248082973
3266,-685,-2090.9008248082973
3267,-52,-2072.7808248082974
3268,-631,-2063.6808248082975
3269,-1544,-2045.1308248082973
3270,-1154,-2040.940824808297
3271,-1119,-2051.3408248082974
3272,-13556.564231388418,-2177.4764671221815
3273,-6131.842698173585,-2225.6548941039173
3274,-1211,-2230.1295674265784
3275,-458,-2225.5695674265785
3276,-751,-2232.049567426578
3277,-526,-2217.359567426578
3278,-559,-2222.8496167285357
3279,-40,-2188.249616728536
3280,-24990.51625861558,-2428.867093386336
3281,-2940,-2440.1270933863357
3282,-2278.563195733106,-2448.002725343667
3283,-2279,-2460.042725343667
3284,-617,-2451.672725343667
3285,-1646,-2460.4227253436666
3286,-850,-2462.712725343667
3287,-65,-2457.7727253436665
3288,11,-2455.1727253436666
3289,-8,-2445.2427253436663
3290,-687,-2447.102725343667
3291,-795,-2075.4425006737033
3292,-730,-2072.832500673703
3293,-877,-2072.9825006737037
3294,-410,-2074.9925006737035
3295,-899,-2080.0725006737034
3296,-899,-2080.4825006737033
3297,-939.3878030515307,-2086.886378704219
3298,-841,-2085.176378704219
3299,-3225,-2106.056378704219
3300,-1294,-2090.4363787042184
3301,-923,-2094.2163787042186
3302,-3500,-2121.0963787042188
3303,-1008,-2124.956378704219
3304,-3500,-2143.6363787042187
3305,-1490,-2148.2763787042186
3306,49,-2144.8863787042187
3307,-433,-2072.1575550401794
3308,-65,-2072.3275550401795
3309,-695,-2059.55755504018
3310,-3399,-2090.61755504018
3311,-2,-2080.9975550401796
3312,-3057.6111408533034,-2111.2436664487122
3313,-7968.290245710424,-2179.746568905817
3314,-530,-2179.4265689058175
3315,-6721.237658260754,-2244.2389454884246
3316,-330,-2246.6489454884245
3317,-1023,-2256.2489454884244
3318,-615,-2248.3589454884245
3319,-42,-2235.8489454884243
3320,-3500,-2259.0089454884246
3321,-482,-2260.1489454884245
3322,-8600.685895545745,-2313.525804443882
3323,36,-2306.665804443882
3324,-182,-2305.9558044438822
3325,-65,-2295.025804443882
3326,-1298,-2297.735804443882
3327,-2525,-2122.4227547773694
3328,-818,-2120.5427547773697
3329,-341,-2103.25275477737
3330,-1396,-2112.0127547773695
3331,-1432,-2116.3327547773692
3332,141,-2114.1327547773694
3333,-141,-2108.9627547773694
3334,-1216,-2050.66391097399
3335,-57,-2049.64391097399
3336,-2120,-2068.62391097399
3337,-320.12983187224376,-2057.2552092927126
3338,-399,-2059.425209292712
3339,-308,-2059.3452092927123
3340,-11095.800127851087,-2163.463210571223
3341,-82,-2135.2351601266214
3342,-3500,-2161.1651601266217
3343,-1070,-2166.345160126621
3344,-3500,-2196.3251601266215
3345,-489,-2192.6751601266214
3346,-930,-2191.1951601266214
3347,-947.1945874098186,-2189.9171060007197
3348,-1737,-2204.7071060007197
3349,-1482,-2219.1671060007197
3350,-1153,-2219.9271060007195
3351,-1173,-2217.60710600072
3352,-3379,-2249.7471060007197
3353,-337,-2252.9971060007197
3354,-2052,-2271.0971060007196
3355,-917,-2267.37710600072
3356,-13099.67957846456,-2111.6535921849036
3357,-325,-2094.6835921849033
3358,-582,-2091.4335921849033
3359,-510,-2062.5435921849034
3360,-1186,-2071.3935921849034
3361,-258,-2049.2835921849032
3362,-2042,-2057.193592184903
3363,-184,-1942.4339797164523
3364,-1164,-1898.3650325293015
3365,-249,-1893.9850325293012
3366,-389.4406511325905,-1891.029439040627
3367,-1615,-1906.6594390406271
3368,-338,-1903.7294390406273
3369,-532,-1893.609439040627
3370,-1339,-1895.4594390406273
3371,-2165,-1905.9194390406274
3372,-20299.542570574373,-1973.3492224324873
3373,-1973,-1931.7607954507514
3374,-2051,-1940.1607954507513
3375,-591,-1941.4907954507514
3376,-22,-1934.200795450751
3377,-884,-1937.780795450751
3378,-1021,-1942.400795450751
3379,-1243.8414753678774,-1954.4392102044296
3380,-1547,-1720.004047618274
3381,-975,-1700.354047618274
3382,-158,-1679.1484156609429
3383,-1255,-1668.908415660943
3384,-784,-1670.5784156609432
3385,-5940.492992117632,-1713.5233455821194
3386,-2294,-1727.9633455821195
